Id,SalePrice
1563,118844.47127981498
1564,145138.69619171636
1565,125453.2934041968
1566,209891.92067774813
1567,107609.6301224904
1568,211745.84960678857
1569,173152.0897052384
1570,114034.83039504926
1571,161574.85269965418
1572,124229.4084822512
1573,212492.57835305473
1574,167351.04727475313
1575,204690.6053271349
1576,219780.3060089345
1577,186100.21329916234
1578,182642.91440555605
1579,129351.1282880537
1580,208337.4122375854
1581,109041.56765846055
1582,93437.62160662084
1583,238088.9360430931
1584,223916.92752722357
1585,143835.2157249601
1586,95542.57850906771
1587,105504.67322004355
1588,126726.03985054554
1589,145475.20587495473
1590,116323.40914931908
1591,102175.83139565108
1592,193798.16001806993
1593,118012.26082371688
1594,258043.4423922676
1595,175618.40414630994
1596,197543.52416369622
1597,205479.84042385116
1598,204176.35995709483
1599,163184.1088292413
1600,182875.39778178214
1601,111795.11316518256
1602,144122.8638837953
1603,101343.62093955296
1604,230207.36747236256
1605,231639.30500833268
1606,165998.7052835937
1607,222074.77092822563
1608,172344.31001134185
1609,185268.00284306423
1610,182538.88809854377
1611,160454.99408472085
1612,181082.51980037207
1613,172136.2573973173
1614,127270.60214780841
1615,115907.30392127001
1616,115907.30392127001
1617,115907.30392127001
1618,93229.56899259632
1619,115619.65576243479
1620,318690.3622872331
1621,134840.0917975022
1622,132869.47812929042
1623,219884.33231594678
1624,219260.1744738732
1625,120716.94480603575
1626,154843.45967107982
1627,199599.20244855518
1628,243161.79432449248
1629,201679.72858880047
1630,347989.5777724477
1631,212730.94789430208
1632,239361.68248944185
1633,176089.25706378336
1634,202511.93904489858
1635,190028.78220342682
1636,156116.20611742855
1637,233511.77853455345
1638,218923.66479063485
1639,206152.85979032784
1640,283732.0540592757
1641,209897.80684276938
1642,228310.4631839402
1643,227270.20011381758
1644,220716.5427720449
1645,200951.5444397146
1646,148418.25939852098
1647,156428.28503846534
1648,151716.7842956906
1649,111538.1990267549
1650,92189.30592247368
1651,92189.30592247368
1652,131639.70704232354
1653,131639.70704232354
1654,193357.62402781929
1655,168727.82002811413
1656,183787.20378269095
1657,193357.62402781929
1658,183787.20378269095
1659,115931.73468347159
1660,118820.04051761342
1661,324044.9825624465
1662,312155.66663582553
1663,242458.04093760822
1664,337146.41108097066
1665,212914.56974612505
1666,217699.77986868922
1667,241160.86372905792
1668,213642.75389521092
1669,218244.3421659521
1670,220404.4638510081
1671,215411.2011144194
1672,287397.40556690656
1673,285347.19635388406
1674,199391.14983453066
1675,200247.79105283035
1676,221493.58844553385
1677,200247.79105283035
1678,318213.6232047385
1679,261182.77619981585
1680,254965.62854128153
1681,210442.36914003227
1682,210417.9383778307
1683,205137.02748240676
1684,183787.20378269095
1685,187324.09822110794
1686,185892.16068513782
1687,175257.04660768525
1688,201887.781202825
1689,198142.83415038348
1690,187220.0719140957
1691,171928.20478329278
1692,214138.45466807068
1693,175257.04660768525
1694,189820.7295894023
1695,181082.51980037207
1696,246178.5572278482
1697,181082.51980037207
1698,285188.42235744745
1699,246931.1721391356
1700,246723.11952511108
1701,264511.61802420835
1702,208753.51746563448
1703,204800.51779916842
1704,209377.67530770806
1705,181290.5724143966
1706,318005.5705907139
1707,181706.67764244566
1708,178169.78320402864
1709,191485.15050159855
1710,209610.15868393416
1711,219052.12185984867
1712,223317.20044735153
1713,205216.62302721746
1714,193877.75556288063
1715,204280.38626410707
1716,129014.61860481536
1717,121004.59296487099
1718,122773.04018407948
1719,220820.56907905717
1720,189612.67697537778
1721,118195.88267553983
1722,118195.88267553983
1723,148210.20678449643
1724,209818.21129795868
1725,226413.55889551793
1726,212290.41190405146
1727,197543.10707051144
1728,192525.41357172118
1729,177961.73059000412
1730,201447.2452125744
1731,104256.35753589637
1732,92189.30592247368
1733,118844.47127981498
1734,138431.73392534355
1735,97182.56865906238
1736,97182.56865906238
1737,268489.0484528759
1738,214891.06957935807
1739,344923.95334468887
1740,238529.4720333437
1741,186277.94898596403
1742,216267.8423327191
1743,183371.09855464188
1744,235200.63020895125
1745,209971.51622255883
1746,265631.4766391417
1747,247347.27736718464
1748,253644.0205705297
1749,171304.0469412192
1750,128806.56599079083
1751,213667.60175059727
1752,118844.47127981498
1753,165423.82605910802
1754,220067.95416776979
1755,169639.62602902297
1756,121965.26049018293
1757,92189.30592247368
1758,143994.40681458148
1759,212082.35929002694
1760,138897.11777098052
1761,136712.56532372296
1762,228286.03242173864
1763,139600.8711578648
1764,128830.99675299239
1765,204874.22717895787
1766,183475.12486165416
1767,221989.28921839365
1768,121316.67188590778
1769,140561.53868317674
1770,135102.8921009511
1771,127350.19769261913
1772,146074.93295482674
1773,127142.14507859459
1774,199782.82430037812
1775,112786.51471090208
1776,144642.99541885662
1777,111458.60348194418
1778,136216.8645508632
1779,154837.57350605854
1780,161158.74747160514
1781,127142.14507859459
1782,111354.57717493194
1783,146313.30249607412
1784,137049.0750069613
1785,114450.93562309831
1786,279595.4325409867
1787,181474.19426621957
1788,91277.49992156486
1789,116971.99775359422
1790,131039.97996245151
1791,217002.32974001096
1792,145866.88034080225
1793,110497.93595663225
1794,127894.759989882
1795,117259.64591242945
1796,147763.78462922457
1797,120172.38250877286
1798,110601.96226364451
1799,105112.99875419604
1800,125373.6978593861
1801,157652.16996041097
1802,157829.9056472127
1803,163526.92177068567
1804,126854.49691975937
1805,111018.06749169358
1806,145658.8277267777
1807,207896.8762473348
1808,138168.93362189463
1809,184619.41423878906
1810,164383.56298898533
1811,182618.4836433545
1812,152836.64291062398
1813,140457.5123761645
1814,118532.39235877819
1815,119285.0072700656
1816,111354.57717493194
1817,189404.62436135323
1818,241105.69894644877
1819,136296.46009567392
1820,113851.2085432263
1821,156269.51104202872
1822,133879.42427219026
1823,111874.70870999325
1824,151276.24830544
1825,204384.41257111935
1826,121108.61927188325
1827,132471.91749842165
1828,196894.5184662363
1829,140481.94313836604
1830,216243.41157051752
1831,234552.0416046761
1832,227037.71673759152
1833,206440.50794916306
1834,150756.11677037866
1835,146264.440971671
1836,175618.40414630994
1837,148412.3732334997
1838,148259.4854020843
1839,102200.26215785265
1840,187170.7932965078
1841,178818.3718083038
1842,121346.9888131306
1843,111746.25164077943
1844,109873.77811455866
1845,190212.4040552498
1846,120692.51404383419
1847,191093.8931289358
1848,97623.104649313
1849,172834.12461918034
1850,140585.9694453783
1851,172809.6938569788
1852,115595.22500023321
1853,168103.66218604054
1854,165992.81911857246
1855,168152.94080362841
1856,227790.3316488789
1857,185372.44624326125
1858,184130.01672413532
1859,165350.11667931854
1860,126799.74923033497
1861,163061.53792504873
1862,302309.3705619045
1863,302309.3705619045
1864,302309.3705619045
1865,230385.10315916422
1866,211250.1488339288
1867,185035.51946683813
1868,223525.25306137605
1869,193174.00217599634
1870,189429.0551235548
1871,188156.30867720608
1872,180250.30934427396
1873,215307.17480740714
1874,105296.62060601902
1875,184515.38793177682
1876,216659.5167985666
1877,182538.88809854377
1878,187532.1508351325
1879,96662.43712400105
1880,124045.78663042822
1881,199911.28136959198
1882,232863.1899302783
1883,211770.28036899015
1884,226854.0948857685
1885,216371.86863973134
1886,222484.9899912534
1887,179730.17780921262
1888,198975.0446064816
1889,177545.62536195506
1890,121836.8034209691
1891,140481.94313836604
1892,93437.62160662084
1893,144618.56465665507
1894,126915.54786738977
1895,191246.7809603512
1896,137336.72316579655
1897,134215.9339554286
1898,131511.24997310972
1899,130470.98690298706
1900,130054.881674938
1901,191974.96510943703
1902,161391.23084783123
1903,236999.81144856734
1904,144642.99541885662
1905,194709.96601897874
1906,190756.96635251268
1907,200584.71782925344
1908,136320.89085787546
1909,156814.07333929156
1910,156814.07333929156
1911,238505.04127114217
1912,278347.1168568395
1913,204543.60366074077
1914,88468.7896322337
1915,230415.42008638708
1916,139882.216058494
1917,245786.8827620007
1918,125294.1023145754
1919,162847.59914600296
1920,224902.02581473705
1921,244122.46184980444
1922,203032.07057995992
1923,265031.74955926964
1924,186179.80884397303
1925,241833.88309553463
1926,264744.1014004344
1927,107169.09413223978
1928,178377.8358180532
1929,111770.68240298098
1930,142458.44297159906
1931,120820.97111304803
1932,136192.4337886616
1933,145426.34435055163
1934,199183.0972205061
1935,185243.57208086265
1936,199183.0972205061
1937,202511.93904489858
1938,176297.3096778079
1939,230593.15577318877
1940,192133.73910587368
1941,202199.86012386178
1942,210105.8594567939
1943,198063.23860557278
1944,269094.6616977692
1945,254965.62854128153
1946,155645.35319995513
1947,236865.0511211475
1948,187116.04560708342
1949,234576.47236687766
1950,163398.04760828707
1951,247035.19844614787
1952,217699.77986868922
1953,158300.7585646861
1954,244954.67230590255
1955,138376.98623591918
1956,301104.4473303239
1957,209194.0534558851
1958,249091.2938241916
1959,192084.87758147056
1960,126334.36538469803
1961,92189.30592247368
1962,131639.70704232354
1963,131639.70704232354
1964,167767.1525028022
1965,157132.03842534963
1966,168727.82002811413
1967,196894.5184662363
1968,261990.5558937124
1969,261831.36480409102
1970,291534.0270851956
1971,295903.1319797107
1972,274810.2224184225
1973,222876.66445710088
1974,248259.08336809347
1975,312565.8856988533
1976,222821.49967449176
1977,281235.42269098136
1978,285500.50127848424
1979,253093.15501506077
1980,201184.0278159407
1981,246227.4187522513
1982,198583.3701406341
1983,198583.3701406341
1984,228126.84133211727
1985,210338.34283302
1986,222925.52598150403
1987,188596.8446674567
1988,189924.75589641457
1989,211250.1488339288
1990,212265.98114184992
1991,200247.79105283035
1992,229142.67364003832
1993,179418.09888817582
1994,247218.82029797084
1995,204072.33365008255
1996,261078.74989280358
1997,231614.87424613113
1998,267656.83799677785
1999,226725.63781655472
2000,265839.5292531662
2001,234215.53192143774
2002,196478.41323818723
2003,255932.18223161474
2004,227270.20011381758
2005,184203.30901074002
2006,175048.99399366073
2007,205008.57041319294
2008,185684.10807111327
2009,208753.51746563448
2010,205320.64933422973
2011,124541.48740328797
2012,153203.46952108515
2013,199703.22875556743
2014,207089.09655343823
2015,204696.49149215614
2016,206777.01763240143
2017,213018.59605313733
2018,104672.46276394543
2019,92189.30592247368
2020,94893.98990479256
2021,92189.30592247368
2022,181082.51980037207
2023,176376.9052226186
2024,284772.3171293984
2025,295487.0267516617
2026,215147.9837177857
2027,183811.6345448925
2028,203784.68549124734
2029,193461.65033483156
2030,229375.15701626445
2031,191895.36956462634
2032,176579.07167162187
2033,220949.026148271
2034,178377.8358180532
2035,218427.96401777508
2036,197310.62369428534
2037,199495.1761415429
2038,307915.01881052426
2039,184509.50176675557
2040,338578.3486169408
2041,236167.18389928443
2042,220820.56907905717
2043,154115.275521994
2044,156661.18550787622
2045,174192.35277536104
2046,174712.48431042238
2047,127949.92477249115
2048,98534.91065022182
2049,132116.863218003
2050,149379.3440170177
2051,134448.4173316547
2052,118195.88267553983
2053,118611.9879035889
2054,123213.57617433011
2055,187948.25606318153
2056,141393.74913927488
2057,110081.8307285832
2058,212474.03375587446
2059,124645.51371030025
2060,208777.94822783602
2061,165631.8786731325
2062,117155.61960541719
2063,120716.94480603575
2064,122148.88234200589
2065,127790.73368286976
2066,218531.99032478733
2067,189172.14098512716
2068,168758.55404852174
2069,146019.76817221762
2070,122877.06649109174
2071,98871.42033346018
2072,151692.35353348905
2073,110914.04118468131
2074,138793.09146396822
2075,114763.0145441351
2076,120092.78696396216
2077,132967.61827128142
2078,109145.59396547281
2079,169639.62602902297
2080,131327.62812128675
2081,108601.03166820994
2082,139606.75732288606
2083,167504.35219935328
2084,114787.44530633665
2085,118507.96159657663
2086,120172.38250877286
2087,139937.38084110315
2088,170441.51955789828
2089,98871.42033346018
2090,127117.71431639305
2091,198142.83415038348
2092,231247.6305424852
2093,209971.51622255883
2094,135800.75932281412
2095,181706.67764244566
2096,122485.39202524425
2097,114658.98823712285
2098,158246.01087526174
2099,97959.61433255135
2100,144208.34559362728
2101,174920.53692444687
2102,153148.72183166078
2103,134760.4962526915
2104,250131.55689431424
2105,162511.08946276456
2106,141938.31143653774
2107,238560.20605375132
2108,131327.62812128675
2109,142666.4955856236
2110,147867.8109362368
2111,175826.45676033443
2112,213122.62236014957
2113,128182.40814871724
2114,136504.5127096984
2115,176242.56198838353
2116,127686.70737585748
2117,188052.2823701938
2118,198583.3701406341
2119,107689.22566730111
2120,128806.56599079083
2121,122173.31310420745
2122,147139.62678715098
2123,139674.16344446948
2124,214658.58620313197
2125,203527.77135281966
2126,184178.87824853844
2127,185402.76317048408
2128,169688.90464661084
2129,135513.1111639789
2130,135439.81887737423
2131,210497.5339226414
2132,195046.4757022171
2133,137153.10131397357
2134,160901.41623999272
2135,134576.87440086852
2136,172136.2573973173
2137,111954.30425480395
2138,114138.85670206152
2139,116323.40914931908
2140,105504.67322004355
2141,109873.77811455866
2142,113930.80408803698
2143,146099.36371702832
2144,120900.56665785871
2145,102175.83139565108
2146,179204.16010913005
2147,211354.17514094108
2148,169401.2564877756
2149,96350.35820296426
2150,190860.99265952496
2151,141210.12728745188
2152,186877.67606583607
2153,159286.27394538437
2154,118844.47127981498
2155,134319.96026244084
2156,298399.7633480051
2157,201471.67597477595
2158,234527.61084247453
2159,244226.48815681672
2160,173384.57308146448
2161,200327.38659764102
2162,269088.77553274797
2163,216035.358956493
2164,189508.6506683655
2165,229895.28855132576
2166,105296.62060601902
2167,179834.2041162249
2168,216555.49049155432
2169,204176.35995709483
2170,221964.85845619207
2171,124437.46109627571
2172,114242.88300907378
2173,221053.05245528326
2174,257125.75022633752
2175,234864.1205257129
2176,218115.8850967383
2177,247738.95183303213
2178,215827.30634246845
2179,143835.2157249601
2180,250180.41841871737
2181,182642.91440555605
2182,195022.04494001553
2183,173904.7046165258
2184,115907.30392127001
2185,109769.7518075464
2186,119548.22466669927
2187,118507.96159657663
2188,147739.35386702302
2189,406409.38695395854
2190,178818.3718083038
2191,178818.3718083038
2192,110522.36671883383
2193,138505.443305133
2194,93933.32237948063
2195,125710.20754262444
2196,127558.25030664366
2197,136712.56532372296
2198,207113.5273156398
2199,205400.24487904043
2200,165864.3620493586
2201,133799.82872737956
2202,189612.67697537778
2203,142409.58144719596
2204,207272.7184052612
2205,145242.72249872866
2206,142458.44297159906
2207,170496.6843405074
2208,257125.75022633752
2209,229766.8314821119
2210,136320.89085787546
2211,124565.91816548954
2212,115699.25130724549
2213,100486.97972125329
2214,174578.14107618725
2215,123837.7340164037
2216,209041.16562446972
2217,105217.02506120832
2218,170545.54586491053
2219,138089.33807708396
2220,92189.30592247368
2221,230415.42008638708
2222,230207.36747236256
2223,273720.680730712
2224,221652.77953515528
2225,200406.9821424517
2226,208025.3333165486
2227,215123.55295558416
2228,192213.33465068438
2229,217491.7272546647
2230,182330.83548451925
2231,200015.30767660422
2232,187844.22975616928
2233,162981.94238023803
2234,182122.7828704947
2235,206568.9650183769
2236,212082.35929002694
2237,236632.5677449214
2238,198791.42275465862
2239,142562.46927861133
2240,182667.3451677576
2241,127142.14507859459
2242,110497.93595663225
2243,159108.53825858264
2244,131743.73334933582
2245,158398.89870667714
2246,122981.09279810401
2247,145921.62803022662
2248,113851.2085432263
2249,90212.80608924065
2250,94789.9635977803
2251,196662.03509001023
2252,197414.65000129762
2253,176297.3096778079
2254,208545.46485160993
2255,210625.99099185521
2256,193877.75556288063
2257,248185.37398830403
2258,155804.12719639175
2259,203136.09688697217
2260,119652.25097371155
2261,181627.08209763496
2262,193039.65894176124
2263,300014.9056426134
2264,248883.24121016706
2265,150444.03784934187
2266,226670.47303394554
2267,288015.6772439588
2268,244746.61969187803
2269,165894.67897658143
2270,186179.80884397303
2271,205424.675641242
2272,206440.50794916306
2273,154763.86412626912
2274,199727.659517769
2275,185892.16068513782
2276,170055.731257072
2277,200927.11367751306
2278,150235.98523531738
2279,97390.6212730869
2280,124045.78663042822
2281,198063.23860557278
2282,198063.23860557278
2283,115907.30392127001
2284,102359.45324747406
2285,168727.82002811413
2286,105088.5679919945
2287,221236.67430710624
2288,208545.46485160993
2289,279723.88961020054
2290,308618.77219740854
2291,270936.8182967672
2292,271817.8902772684
2293,297800.03626813303
2294,292574.2901553182
2295,297200.309188261
2296,256189.51346322714
2297,250780.14549858938
2298,219780.3060089345
2299,286516.33358640526
2300,280427.64299708477
2301,221444.72692113076
2302,200223.36029062877
2303,211354.17514094108
2304,222484.9899912534
2305,191063.15910852823
2306,191063.15910852823
2307,200663.8962808794
2308,220636.9472272342
2309,223029.55228851628
2310,196710.89661441333
2311,205137.02748240676
2312,217962.58017213814
2313,192109.30834367214
2314,183995.25639671547
2315,187844.22975616928
2316,213954.8328162477
2317,170263.78387109653
2318,188780.46651927964
2319,183787.20378269095
2320,163189.99499426255
2321,224277.86797266346
2322,190677.37080770198
2323,175385.50367689907
2324,175257.04660768525
2325,190965.0189665372
2326,177337.57274793054
2327,208312.98147538383
2328,213202.2179049603
2329,208129.3596235609
2330,203344.1495009967
2331,271040.84460377943
2332,325862.70839924295
2333,274265.6601211596
2334,253772.47763974348
2335,234735.66345649908
2336,269688.50261262
2337,174736.91507262393
2338,192733.4661857457
2339,191901.2557296476
2340,290150.9510736285
2341,221291.42199653058
2342,192317.36095769666
2343,188988.5191333042
2344,237984.90973608082
2345,222693.04260527794
2346,171512.0995552437
2347,171200.0206342069
2348,218740.04293881188
2349,227533.00041726648
2350,227894.35795589117
2351,223757.73643760214
2352,234264.39344584086
2353,259806.00344645488
2354,116739.51437736813
2355,121212.6455788955
2356,116115.35653529454
2357,186907.9929930589
2358,221652.77953515528
2359,160663.0466987454
2360,121965.26049018293
2361,110497.93595663225
2362,292702.74722453207
2363,136841.02239293678
2364,138713.49591915755
2365,202328.31719307564
2366,178714.34550129154
2367,221781.23660436913
2368,199623.63321075676
2369,220220.84199918516
2370,188468.38759824284
2371,195958.28170312592
2372,173592.62569548903
2373,245370.77753395162
2374,278035.0379358027
2375,211036.21005488303
2376,278035.0379358027
2377,318733.75473979977
2378,122148.88234200589
2379,256477.16162206238
2380,114867.04085114737
2381,137024.64424475975
2382,199807.2550625797
2383,224797.9995077248
2384,248179.48782328278
2385,146025.65433723887
2386,111746.25164077943
2387,117467.69852645398
2388,186308.26591318686
2389,140689.99575239056
2390,152444.9684447765
2391,102591.93662370014
2392,95310.09513284161
2393,157156.46918755118
2394,140720.3126796134
2395,203087.23536256907
2396,145242.72249872866
2397,174162.0358481382
2398,123421.62878835463
2399,98247.26249138659
2400,98663.36771943566
2401,113018.99808712816
2402,148595.9950853227
2403,167950.77435462514
2404,165478.57374853236
2405,132759.56565725687
2406,126334.36538469803
2407,107169.09413223978
2408,111850.27794779169
2409,121316.67188590778
2410,154684.68567464317
2411,124877.99708652633
2412,149091.69585818244
2413,128806.56599079083
2414,122356.93495603043
2415,167950.77435462514
2416,127582.68106884521
2417,110497.93595663225
2418,98534.91065022182
2419,135855.92410542327
2420,98534.91065022182
2421,173641.90431307687
2422,125086.04970055088
2423,192941.51879977025
2424,182068.03518107033
2425,356709.24296429765
2426,218892.93077022725
2427,161886.93162069097
2428,177417.16829274123
2429,94685.93729076802
2430,101343.62093955296
2431,131095.14474506065
2432,110497.93595663225
2433,124021.35586822666
2434,131511.24997310972
2435,145554.80141976546
2436,98534.91065022182
2437,118844.47127981498
2438,99679.20002735672
2439,128830.99675299239
2440,137128.670551772
2441,135280.6277877528
2442,129559.18090207825
2443,140481.94313836604
2444,151092.626453617
2445,121004.59296487099
2446,192709.03542354415
2447,216659.5167985666
2448,146466.60742067426
2449,130470.98690298706
2450,203968.30734307028
2451,143578.30158653244
2452,287605.45818093105
2453,129663.2072090905
2454,229399.58777846597
2455,165888.79281156015
2456,151588.3272264768
2457,164854.41590645877
2458,130470.98690298706
2459,120924.99742006027
2460,148883.6432441579
2461,113178.18917674958
2462,150652.09046336642
2463,162223.44130392937
2464,241185.29449125947
2465,145450.77511275315
2466,112554.031334676
2467,142121.9332883607
2468,154347.75889822005
2469,155253.67873410764
2470,247665.24245324274
2471,178714.7625944763
2472,229087.92595061395
2473,169119.49449396163
2474,186699.94037903435
2475,238138.214660681
2476,162327.46761094162
2477,106232.8573691294
2478,180011.93980302662
2479,106857.01521120299
2480,138431.73392534355
2481,110497.93595663225
2482,119260.57650786405
2483,95622.1740538784
2484,127062.5495337839
2485,97182.56865906238
2486,145346.7488057409
2487,311769.8783349993
2488,164407.99375118694
2489,137440.7494728088
2490,124645.51371030025
2491,106128.83106211714
2492,190652.9400455004
2493,170159.75756408428
2494,201887.781202825
2495,158166.41533045104
2496,287635.77510815393
2497,171457.35186581936
2498,92189.30592247368
2499,100407.38417644259
2500,166959.37280890564
2501,115258.71531699487
2502,129614.3456846874
2503,147353.56556619675
2504,195205.6667918385
2505,236008.4099028478
2506,204072.33365008255
2507,254941.19777907996
2508,204072.33365008255
2509,193149.57141379477
2510,188364.3612912306
2511,191093.47603575105
2512,219052.12185984867
2513,227166.1738068053
2514,233579.60174932165
2515,108625.46243041148
2516,168391.3103448758
2517,105296.62060601902
2518,116427.43545633134
2519,227166.1738068053
2520,214683.01696533355
2521,208129.3596235609
2522,223941.35828942512
2523,95310.09513284161
2524,138951.8654604049
2525,137287.44454820864
2526,110497.93595663225
2527,96662.43712400105
2528,93749.70052765764
2529,92189.30592247368
2530,93333.59529960858
2531,206360.9124043524
2532,233303.72592052893
2533,212186.3855970392
2534,197934.78153635893
2535,259389.89821840578
2536,239545.3043412648
2537,195120.18508200653
2538,185867.72992293624
2539,182771.37147476987
2540,170679.8890991456
2541,187428.1245281202
2542,192109.30834367214
2543,126334.36538469803
2544,142146.36405056226
2545,142850.11743744655
2546,151612.75798867835
2547,110914.04118468131
2548,211305.31361653798
2549,178793.94104610223
2550,588994.1003576634
2551,140481.94313836604
2552,128830.99675299239
2553,178818.3718083038
2554,129981.17229514857
2555,118948.49758682726
2556,108857.94580663758
2557,92189.30592247368
2558,221995.59247659968
2559,150235.98523531738
2560,194006.21263209445
2561,143186.62712068492
2562,151692.35353348905
2563,154293.01120879565
2564,184386.930862563
2565,156501.99441825482
2566,188235.90422201678
2567,173280.54677445223
2568,164591.61560300988
2569,187116.04560708342
2570,137673.2328490349
2571,180433.93119609694
2572,161727.74053106958
2573,208753.51746563448
2574,342555.77904560836
2575,128702.53968377857
2576,198871.01829946932
2577,222484.9899912534
2578,113851.2085432263
2579,143523.1368039233
2580,212786.11267691126
2581,113930.80408803698
2582,133096.07534049524
2583,228022.815025105
2584,194110.23893910673
2585,177129.52013390601
2586,202193.97395884054
2587,186075.78253696076
2588,97806.72650113597
2589,135696.73301580187
2590,215123.55295558416
2591,242745.68909644344
2592,208025.3333165486
2593,221677.21029735685
2594,161317.52146804178
2595,195462.58093026615
2596,258918.6282077476
2597,187428.1245281202
2598,267638.2933995975
2599,222068.88476320435
2600,240555.25048416466
2601,149630.37199042406
2602,115907.30392127001
2603,132159.83857738486
2604,115907.30392127001
2605,115907.30392127001
2606,160479.4248469224
2607,173384.57308146448
2608,176658.66721643257
2609,151276.24830544
2610,111770.68240298098
2611,169584.8783395986
2612,124853.56632432477
2613,113851.2085432263
2614,94581.91098375576
2615,193486.08109703314
2616,135488.68040177732
2617,189245.85036491658
2618,200217.47412560752
2619,224877.5950525355
2620,190965.0189665372
2621,206152.85979032784
2622,217075.62202661563
2623,220380.03308880658
2624,262431.09188396303
2625,285188.42235744745
2626,153931.65367017098
2627,184227.73977294157
2628,353404.83190210664
2629,361678.0749386848
2630,262926.79265682277
2631,286332.7117345824
2632,326437.58762372856
2633,237281.15634919654
2634,240377.5147973629
2635,143602.732348734
2636,198846.58753726774
2637,141626.23251550095
2638,273457.8804272631
2639,257388.55052978641
2640,147065.91740736153
2641,93229.56899259632
2642,206593.3957805785
2643,115907.30392127001
2644,144306.48573561828
2645,109457.67288650961
2646,127582.68106884521
2647,115907.30392127001
2648,170184.18832628583
2649,146595.0644898881
2650,168727.82002811413
2651,183787.20378269095
2652,274993.8442702455
2653,227294.63087601913
2654,186675.5096168328
2655,253301.20762908531
2656,235151.76868454812
2657,249843.908735479
2658,266696.1704714659
2659,254188.58286779257
2660,250963.76735041238
2661,245395.2082961532
2662,244146.89261200602
2663,231431.25239430816
2664,221781.23660436913
2665,261023.58511019443
2666,232287.89361260785
2667,183787.20378269095
2668,187532.1508351325
2669,170263.78387109653
2670,252524.16195559636
2671,187532.1508351325
2672,200871.9488949039
2673,216163.81602570682
2674,220012.7893851606
2675,177778.10873818115
2676,198558.93937843252
2677,228830.59471900156
2678,277233.1444069274
2679,237880.88342906858
2680,264719.67063823284
2681,302664.8419355079
2682,289245.4483309258
2683,399776.1340673752
2684,265111.34510408033
2685,323494.53410016245
2686,236632.5677449214
2687,232703.99884065692
2688,188780.46651927964
2689,191925.68649184916
2690,336968.67539416894
2691,210834.04360587976
2692,121108.61927188325
2693,177961.73059000412
2694,119964.32989474834
2695,207713.25439551182
2696,197206.5973872731
2697,223421.22675436377
2698,212394.43821106374
2699,204408.84333332093
2700,185580.08176410102
2701,169639.62602902297
2702,105088.5679919945
2703,177729.24721377803
2704,154941.59981307085
2705,104672.46276394543
2706,96870.48973802559
2707,125190.07600756313
2708,108833.51504443602
2709,97182.56865906238
2710,100199.33156241805
2711,307578.5091272859
2712,326303.2443894936
2713,174522.97629357813
2714,186204.2396061746
2715,217516.15801686628
2716,171328.47770342077
2717,208545.46485160993
2718,195438.1501680646
2719,183083.45039580666
2720,171095.99432719467
2721,111642.22533376716
2722,159781.97471824414
2723,130495.41766518864
2724,95726.20036089067
2725,111642.22533376716
2726,121004.59296487099
2727,195126.0712470278
2728,157101.7214981268
2729,125453.2934041968
2730,132135.40781518328
2731,113851.2085432263
2732,137465.18023501037
2733,151380.27461245225
2734,197904.46460913614
